Entry,Entry name,Status,Protein names,Gene names,Organism,Length
P16473,TSHR_HUMAN,reviewed,Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R),TSHR LGR3,Homo sapiens (Human),764
Q8WUA8,TSK_HUMAN,reviewed,Tsukushin (Tsukushi) (E2-induced gene 4 protein) (Leucine-rich repeat-containing protein 54),TSKU E2IG4 LRRC54 TSK UNQ850/PRO1788,Homo sapiens (Human),353
Q969D9,TSLP_HUMAN,reviewed,Thymic stromal lymphopoietin,TSLP,Homo sapiens (Human),159
P07996,TSP1_HUMAN,reviewed,Thrombospondin-1,THBS1 TSP TSP1,Homo sapiens (Human),1170
P35442,TSP2_HUMAN,reviewed,Thrombospondin-2,THBS2 TSP2,Homo sapiens (Human),1172
P49746,TSP3_HUMAN,reviewed,Thrombospondin-3,THBS3 TSP3,Homo sapiens (Human),956
P35443,TSP4_HUMAN,reviewed,Thrombospondin-4,THBS4 TSP4,Homo sapiens (Human),961
Q9UI38,TSP50_HUMAN,reviewed,Probable threonine protease PRSS50 (EC 3.4.25.-) (Cancer/testis antigen 20) (Serine protease 50) (Testis-specific protease-like protein 50),PRSS50 CT20 TSP50,Homo sapiens (Human),385
Q9NQE7,TSSP_HUMAN,reviewed,Thymus-specific serine protease (EC 3.4.-.-) (Serine protease 16),PRSS16 TSSP,Homo sapiens (Human),514
P02766,TTHY_HUMAN,reviewed,Transthyretin (ATTR) (Prealbumin) (TBPA),TTR PALB,Homo sapiens (Human),147
Q13454,TUSC3_HUMAN,reviewed,Tumor suppressor candidate 3 (Magnesium uptake/transporter TUSC3) (Protein N33),TUSC3 N33,Homo sapiens (Human),348
Q9P2J2,TUTLA_HUMAN,reviewed,Protein turtle homolog A (Immunoglobulin superfamily member 9A) (IgSF9A),IGSF9 IGSF9A KIAA1355 NRT1,Homo sapiens (Human),1179
Q9UPX0,TUTLB_HUMAN,reviewed,Protein turtle homolog B (Immunoglobulin superfamily member 9B) (IgSF9B),IGSF9B KIAA1030,Homo sapiens (Human),1349
P04436,TVA1_HUMAN,reviewed,T-cell receptor alpha chain V region HPB-MLT (Fragment),,Homo sapiens (Human),131
P04437,TVA2_HUMAN,reviewed,T-cell receptor alpha chain V region CTL-L17,TCRA,Homo sapiens (Human),139
P01737,TVA3_HUMAN,reviewed,T-cell receptor alpha chain V region PY14,,Homo sapiens (Human),135
P01733,TVB1_HUMAN,reviewed,T-cell receptor beta chain V region YT35,TRBV12-3 TCRBV8S1,Homo sapiens (Human),135
P04435,TVB2_HUMAN,reviewed,T-cell receptor beta chain V region CTL-L17,TCRB,Homo sapiens (Human),133
P03979,TVC_HUMAN,reviewed,T-cell receptor gamma chain V region PT-gamma-1/2,TRGV3 TCRB,Homo sapiens (Human),136
Q9GZX9,TWSG1_HUMAN,reviewed,Twisted gastrulation protein homolog 1,TWSG1 TSG PSEC0250,Homo sapiens (Human),223
Q9BY14,TX101_HUMAN,reviewed,Testis-expressed sequence 101 protein (Cell surface receptor NYD-SP8) (Scleroderma-associated autoantigen) (Spermatogenesis-related gene protein),TEX101 SGRG UNQ867/PRO1884,Homo sapiens (Human),249
Q9Y6I9,TX264_HUMAN,reviewed,Testis-expressed sequence 264 protein (Putative secreted protein Zsig11),TEX264 ZSIG11 UNQ337/PRO536,Homo sapiens (Human),313
O95881,TXD12_HUMAN,reviewed,Thioredoxin domain-containing protein 12 (EC 1.8.4.2) (Endoplasmic reticulum resident protein 18) (ER protein 18) (ERp18) (Endoplasmic reticulum resident protein 19) (ER protein 19) (ERp19) (Thioredoxin-like protein p19) (hTLP19),TXNDC12 TLP19 UNQ713/PRO1376,Homo sapiens (Human),172
Q96J42,TXD15_HUMAN,reviewed,Thioredoxin domain-containing protein 15,TXNDC15 C5orf14 UNQ335/PRO534,Homo sapiens (Human),360
Q9P2K2,TXD16_HUMAN,reviewed,Thioredoxin domain-containing protein 16,TXNDC16 KIAA1344,Homo sapiens (Human),825
Q8NBS9,TXND5_HUMAN,reviewed,Thioredoxin domain-containing protein 5 (Endoplasmic reticulum resident protein 46) (ER protein 46) (ERp46) (Thioredoxin-like protein p46),TXNDC5 TLP46 UNQ364/PRO700,Homo sapiens (Human),432
O43914,TYOBP_HUMAN,reviewed,TYRO protein tyrosine kinase-binding protein (DNAX-activation protein 12) (Killer-activating receptor-associated protein) (KAR-associated protein),TYROBP DAP12 KARAP,Homo sapiens (Human),113
Q06418,TYRO3_HUMAN,reviewed,Tyrosine-protein kinase receptor TYRO3 (EC 2.7.10.1) (Tyrosine-protein kinase DTK) (Tyrosine-protein kinase RSE) (Tyrosine-protein kinase SKY) (Tyrosine-protein kinase byk),TYRO3 BYK DTK RSE SKY,Homo sapiens (Human),890
P14679,TYRO_HUMAN,reviewed,Tyrosinase (EC 1.14.18.1) (LB24-AB) (Monophenol monooxygenase) (SK29-AB) (Tumor rejection antigen AB),TYR,Homo sapiens (Human),529
P17643,TYRP1_HUMAN,reviewed,"5,6-dihydroxyindole-2-carboxylic acid oxidase (DHICA oxidase) (EC 1.14.18.-) (Catalase B) (Glycoprotein 75) (Melanoma antigen gp75) (Tyrosinase-related protein 1) (TRP) (TRP-1) (TRP1)",TYRP1 CAS2 TYRP TYRRP,Homo sapiens (Human),537
P40126,TYRP2_HUMAN,reviewed,L-dopachrome tautomerase (DCT) (DT) (EC 5.3.3.12) (L-dopachrome Delta-isomerase) (Tyrosinase-related protein 2) (TRP-2) (TRP2),DCT TYRP2,Homo sapiens (Human),519
A6NFA1,U632A_HUMAN,reviewed,UPF0632 protein A,,Homo sapiens (Human),517
Q8NBM4,UBAC2_HUMAN,reviewed,Ubiquitin-associated domain-containing protein 2 (UBA domain-containing protein 2) (Phosphoglycerate dehydrogenase-like protein 1),UBAC2 PHGDHL1 PSEC0110,Homo sapiens (Human),344
Q8WVF2,UCMA_HUMAN,reviewed,Unique cartilage matrix-associated protein [Cleaved into: Unique cartilage matrix-associated protein C-terminal fragment (Ucma-C) (Gla-rich protein) (GRP)],UCMA C10orf49,Homo sapiens (Human),138
P55089,UCN1_HUMAN,reviewed,Urocortin,UCN,Homo sapiens (Human),124
Q96RP3,UCN2_HUMAN,reviewed,Urocortin-2 (Stresscopin-related peptide) (Urocortin II) (Ucn II) (Urocortin-related peptide),UCN2 SRP URP,Homo sapiens (Human),112
Q969E3,UCN3_HUMAN,reviewed,Urocortin-3 (Stresscopin) (Urocortin III) (Ucn III),UCN3 SPC,Homo sapiens (Human),161
Q9HAW8,UD110_HUMAN,reviewed,UDP-glucuronosyltransferase 1-10 (UDPGT 1-10) (UGT1*10) (UGT1-10) (UGT1.10) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-J) (UGT-1J) (UGT1J) (UDP-glucuronosyltransferase 1A10),UGT1A10 GNT1 UGT1,Homo sapiens (Human),530
P22309,UD11_HUMAN,reviewed,UDP-glucuronosyltransferase 1-1 (UDPGT 1-1) (UGT1*1) (UGT1-01) (UGT1.1) (EC 2.4.1.17) (Bilirubin-specific UDPGT isozyme 1) (hUG-BR1) (UDP-glucuronosyltransferase 1-A) (UGT-1A) (UGT1A) (UDP-glucuronosyltransferase 1A1),UGT1A1 GNT1 UGT1,Homo sapiens (Human),533
P35503,UD13_HUMAN,reviewed,UDP-glucuronosyltransferase 1-3 (UDPGT 1-3) (UGT1*3) (UGT1-03) (UGT1.3) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-C) (UGT-1C) (UGT1C) (UDP-glucuronosyltransferase 1A3),UGT1A3 GNT1 UGT1,Homo sapiens (Human),534
P22310,UD14_HUMAN,reviewed,UDP-glucuronosyltransferase 1-4 (UDPGT 1-4) (UGT1*4) (UGT1-04) (UGT1.4) (EC 2.4.1.17) (Bilirubin-specific UDPGT isozyme 2) (hUG-BR2) (UDP-glucuronosyltransferase 1-D) (UGT-1D) (UGT1D) (UDP-glucuronosyltransferase 1A4),UGT1A4 GNT1 UGT1,Homo sapiens (Human),534
P35504,UD15_HUMAN,reviewed,UDP-glucuronosyltransferase 1-5 (UDPGT 1-5) (UGT1*5) (UGT1-05) (UGT1.5) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-E) (UGT-1E) (UGT1E) (UDP-glucuronosyltransferase 1A5),UGT1A5 GNT1 UGT1,Homo sapiens (Human),534
P19224,UD16_HUMAN,reviewed,UDP-glucuronosyltransferase 1-6 (UDPGT 1-6) (UGT1*6) (UGT1-06) (UGT1.6) (EC 2.4.1.17) (Phenol-metabolizing UDP-glucuronosyltransferase) (UDP-glucuronosyltransferase 1-F) (UGT-1F) (UGT1F) (UDP-glucuronosyltransferase 1A6),UGT1A6 GNT1 UGT1,Homo sapiens (Human),532
Q9HAW7,UD17_HUMAN,reviewed,UDP-glucuronosyltransferase 1-7 (UDPGT 1-7) (UGT1*7) (UGT1-07) (UGT1.7) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-G) (UGT-1G) (UGT1G) (UDP-glucuronosyltransferase 1A7),UGT1A7 GNT1 UGT1,Homo sapiens (Human),530
Q9HAW9,UD18_HUMAN,reviewed,UDP-glucuronosyltransferase 1-8 (UDPGT 1-8) (UGT1*8) (UGT1-08) (UGT1.8) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-H) (UGT-1H) (UGT1H) (UDP-glucuronosyltransferase 1A8),UGT1A8 GNT1 UGT1,Homo sapiens (Human),530
O60656,UD19_HUMAN,reviewed,UDP-glucuronosyltransferase 1-9 (UDPGT 1-9) (UGT1*9) (UGT1-09) (UGT1.9) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-I) (UGT-1I) (UGT1I) (UDP-glucuronosyltransferase 1A9) (lugP4),UGT1A9 GNT1 UGT1,Homo sapiens (Human),530
Q9Y4X1,UD2A1_HUMAN,reviewed,UDP-glucuronosyltransferase 2A1 (UDPGT 2A1) (EC 2.4.1.17),UGT2A1 UGT2A2,Homo sapiens (Human),527
Q6UWM9,UD2A3_HUMAN,reviewed,UDP-glucuronosyltransferase 2A3 (UDPGT 2A3) (EC 2.4.1.17),UGT2A3 UNQ2559/PRO6239,Homo sapiens (Human),527
P06133,UD2B4_HUMAN,reviewed,UDP-glucuronosyltransferase 2B4 (UDPGT 2B4) (EC 2.4.1.17) (HLUG25) (Hyodeoxycholic acid-specific UDPGT) (UDPGTh-1),UGT2B4 UGT2B11,Homo sapiens (Human),528
P16662,UD2B7_HUMAN,reviewed,"UDP-glucuronosyltransferase 2B7 (UDPGT 2B7) (EC 2.4.1.17) (3,4-catechol estrogen-specific UDPGT) (UDP-glucuronosyltransferase 2B9) (UDPGT 2B9) (UDPGTh-2)",UGT2B7 UGTB2B9,Homo sapiens (Human),529
Q6NUS8,UD3A1_HUMAN,reviewed,UDP-glucuronosyltransferase 3A1 (UDPGT 3A1) (EC 2.4.1.17),UGT3A1,Homo sapiens (Human),523
Q3SY77,UD3A2_HUMAN,reviewed,UDP-glucuronosyltransferase 3A2 (UDPGT 3A2) (EC 2.4.1.17),UGT3A2 PSEC0073 UNQ842/PRO1780,Homo sapiens (Human),523
P36537,UDB10_HUMAN,reviewed,UDP-glucuronosyltransferase 2B10 (UDPGT 2B10) (EC 2.4.1.17),UGT2B10,Homo sapiens (Human),528
O75310,UDB11_HUMAN,reviewed,UDP-glucuronosyltransferase 2B11 (UDPGT 2B11) (EC 2.4.1.17),UGT2B11,Homo sapiens (Human),529
P54855,UDB15_HUMAN,reviewed,UDP-glucuronosyltransferase 2B15 (UDPGT 2B15) (EC 2.4.1.17) (HLUG4) (UDP-glucuronosyltransferase 2B8) (UDPGT 2B8) (UDPGTh-3),UGT2B15 UGT2B8,Homo sapiens (Human),530
O75795,UDB17_HUMAN,reviewed,UDP-glucuronosyltransferase 2B17 (UDPGT 2B17) (EC 2.4.1.17) (C19-steroid-specific UDP-glucuronosyltransferase) (C19-steroid-specific UDPGT),UGT2B17,Homo sapiens (Human),530
Q9BY64,UDB28_HUMAN,reviewed,UDP-glucuronosyltransferase 2B28 (UDPGT 2B28) (EC 2.4.1.17),UGT2B28,Homo sapiens (Human),529
P30530,UFO_HUMAN,reviewed,Tyrosine-protein kinase receptor UFO (EC 2.7.10.1) (AXL oncogene),AXL UFO,Homo sapiens (Human),894
Q9NYU2,UGGG1_HUMAN,reviewed,UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (hUGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1),UGGT1 GT UGCGL1 UGGT UGT1 UGTR,Homo sapiens (Human),1555
Q9NYU1,UGGG2_HUMAN,reviewed,UDP-glucose:glycoprotein glucosyltransferase 2 (UGT2) (hUGT2) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase 2) (UDP-glucose ceramide glucosyltransferase-like 1),UGGT2 UGCGL2 UGT2,Homo sapiens (Human),1516
Q6ZN44,UNC5A_HUMAN,reviewed,Netrin receptor UNC5A (Protein unc-5 homolog 1) (Protein unc-5 homolog A),UNC5A KIAA1976 UNC5H1,Homo sapiens (Human),842
Q8IZJ1,UNC5B_HUMAN,reviewed,Netrin receptor UNC5B (Protein unc-5 homolog 2) (Protein unc-5 homolog B) (p53-regulated receptor for death and life protein 1),UNC5B P53RDL1 UNC5H2 UNQ1883/PRO4326,Homo sapiens (Human),945
O95185,UNC5C_HUMAN,reviewed,Netrin receptor UNC5C (Protein unc-5 homolog 3) (Protein unc-5 homolog C),UNC5C UNC5H3,Homo sapiens (Human),931
Q6UXZ4,UNC5D_HUMAN,reviewed,Netrin receptor UNC5D (Protein unc-5 homolog 4) (Protein unc-5 homolog D),UNC5D KIAA1777 UNC5H4 UNQ6012/PRO34692,Homo sapiens (Human),953
Q03405,UPAR_HUMAN,reviewed,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),PLAUR MO3 UPAR,Homo sapiens (Human),335
O00526,UPK2_HUMAN,reviewed,Uroplakin-2 (UP2) (Uroplakin II) (UPII),UPK2,Homo sapiens (Human),184
O75631,UPK3A_HUMAN,reviewed,Uroplakin-3a (UP3a) (Uroplakin III) (UPIII),UPK3A UPK3,Homo sapiens (Human),287
Q9BT76,UPK3B_HUMAN,reviewed,Uroplakin-3b (UP3b) (Uroplakin IIIb) (UPIIIb) (p35),UPK3B,Homo sapiens (Human),320
B0FP48,UPK3L_HUMAN,reviewed,Uroplakin-3b-like protein,UPK3BL UPLP,Homo sapiens (Human),263
P00749,UROK_HUMAN,reviewed,Urokinase-type plasminogen activator (U-plasminogen activator) (uPA) (EC 3.4.21.73) [Cleaved into: Urokinase-type plasminogen activator long chain A; Urokinase-type plasminogen activator short chain A; Urokinase-type plasminogen activator chain B],PLAU,Homo sapiens (Human),431
Q5DID0,UROL1_HUMAN,reviewed,Uromodulin-like 1 (Olfactorin),UMODL1,Homo sapiens (Human),1318
P07911,UROM_HUMAN,reviewed,"Uromodulin (Tamm-Horsfall urinary glycoprotein) (THP) [Cleaved into: Uromodulin, secreted form]",UMOD,Homo sapiens (Human),640
O75445,USH2A_HUMAN,reviewed,Usherin (Usher syndrome type IIa protein) (Usher syndrome type-2A protein),USH2A,Homo sapiens (Human),5202
P11684,UTER_HUMAN,reviewed,Uteroglobin (Clara cell phospholipid-binding protein) (CCPBP) (Clara cells 10 kDa secretory protein) (CC10) (Secretoglobin family 1A member 1) (Urinary protein 1) (UP-1) (UP1) (Urine protein 1),SCGB1A1 CC10 CCSP UGB,Homo sapiens (Human),91
Q765I0,UTS2B_HUMAN,reviewed,Urotensin-2B (Urotensin II-related peptide) (Urotensin IIB) (U-IIB) (UIIB) (Urotensin-2 domain-containing protein),UTS2D URP UTS2B,Homo sapiens (Human),119
O95399,UTS2_HUMAN,reviewed,Urotensin-2 (Urotensin II) (U-II) (UII),UTS2 UNQ525/PRO1068,Homo sapiens (Human),124
Q15904,VAS1_HUMAN,reviewed,V-type proton ATPase subunit S1 (V-ATPase subunit S1) (Protein XAP-3) (V-ATPase Ac45 subunit) (V-ATPase S1 accessory protein) (Vacuolar proton pump subunit S1),ATP6AP1 ATP6IP1 ATP6S1 VATPS1 XAP3,Homo sapiens (Human),470
Q6EMK4,VASN_HUMAN,reviewed,Vasorin (Protein slit-like 2),VASN SLITL2 UNQ314/PRO357/PRO1282,Homo sapiens (Human),673
P19320,VCAM1_HUMAN,reviewed,Vascular cell adhesion protein 1 (V-CAM 1) (VCAM-1) (INCAM-100) (CD antigen CD106),VCAM1 L1CAM,Homo sapiens (Human),739
Q6UXB2,VCC1_HUMAN,reviewed,VEGF co-regulated chemokine 1 (C-X-C motif chemokine 17) (Dendritic cell and monocyte chemokine-like protein) (DMC),CXCL17 VCC1 UNQ473/PRO842,Homo sapiens (Human),119
P15692,VEGFA_HUMAN,reviewed,Vascular endothelial growth factor A (VEGF-A) (Vascular permeability factor) (VPF),VEGFA VEGF,Homo sapiens (Human),232
P49765,VEGFB_HUMAN,reviewed,Vascular endothelial growth factor B (VEGF-B) (VEGF-related factor) (VRF),VEGFB VRF,Homo sapiens (Human),207
P49767,VEGFC_HUMAN,reviewed,Vascular endothelial growth factor C (VEGF-C) (Flt4 ligand) (Flt4-L) (Vascular endothelial growth factor-related protein) (VRP),VEGFC,Homo sapiens (Human),419
O43915,VEGFD_HUMAN,reviewed,Vascular endothelial growth factor D (VEGF-D) (c-Fos-induced growth factor) (FIGF),FIGF VEGFD,Homo sapiens (Human),354
P17948,VGFR1_HUMAN,reviewed,Vascular endothelial growth factor receptor 1 (VEGFR-1) (EC 2.7.10.1) (Fms-like tyrosine kinase 1) (FLT-1) (Tyrosine-protein kinase FRT) (Tyrosine-protein kinase receptor FLT) (FLT) (Vascular permeability factor receptor),FLT1 FLT FRT VEGFR1,Homo sapiens (Human),1338
P35968,VGFR2_HUMAN,reviewed,Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309),KDR FLK1 VEGFR2,Homo sapiens (Human),1356
P35916,VGFR3_HUMAN,reviewed,Vascular endothelial growth factor receptor 3 (VEGFR-3) (EC 2.7.10.1) (Fms-like tyrosine kinase 4) (FLT-4) (Tyrosine-protein kinase receptor FLT4),FLT4 VEGFR3,Homo sapiens (Human),1363
O15240,VGF_HUMAN,reviewed,Neurosecretory protein VGF [Cleaved into: Neuroendocrine regulatory peptide-1 (NERP-1); Neuroendocrine regulatory peptide-2 (NERP-2)],VGF,Homo sapiens (Human),615
P32241,VIPR1_HUMAN,reviewed,Vasoactive intestinal polypeptide receptor 1 (VIP-R-1) (Pituitary adenylate cyclase-activating polypeptide type II receptor) (PACAP type II receptor) (PACAP-R-2) (PACAP-R2) (VPAC1),VIPR1,Homo sapiens (Human),457
P41587,VIPR2_HUMAN,reviewed,Vasoactive intestinal polypeptide receptor 2 (VIP-R-2) (Helodermin-preferring VIP receptor) (Pituitary adenylate cyclase-activating polypeptide type III receptor) (PACAP type III receptor) (PACAP-R-3) (PACAP-R3) (VPAC2),VIPR2 VIP2R,Homo sapiens (Human),438
P01282,VIP_HUMAN,reviewed,VIP peptides [Cleaved into: Intestinal peptide PHV-42 (Peptide histidine valine 42); Intestinal peptide PHM-27 (Peptide histidine methioninamide 27); Vasoactive intestinal peptide (VIP) (Vasoactive intestinal polypeptide)],VIP,Homo sapiens (Human),170
Q6UXI7,VITRN_HUMAN,reviewed,Vitrin,VIT UNQ647/PRO1277,Homo sapiens (Human),678
P98155,VLDLR_HUMAN,reviewed,Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R),VLDLR,Homo sapiens (Human),873
Q7Z5L0,VMO1_HUMAN,reviewed,Vitelline membrane outer layer protein 1 homolog,VMO1 UNQ6350/PRO21055,Homo sapiens (Human),202
O95497,VNN1_HUMAN,reviewed,Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Tiff66) (Vascular non-inflammatory molecule 1) (Vanin-1),VNN1,Homo sapiens (Human),513
O95498,VNN2_HUMAN,reviewed,Vascular non-inflammatory molecule 2 (Vanin-2) (EC 3.5.1.92) (Glycosylphosphatidyl inositol-anchored protein GPI-80) (Protein FOAP-4),VNN2,Homo sapiens (Human),520
Q9NY84,VNN3_HUMAN,reviewed,Vascular non-inflammatory molecule 3 (Vanin-3) (EC 3.5.1.92),VNN3,Homo sapiens (Human),501
Q96AW1,VOPP1_HUMAN,reviewed,"Vesicular, overexpressed in cancer, prosurvival protein 1 (EGFR-coamplified and overexpressed protein) (ECop) (Glioblastoma-amplified secreted protein) (Putative NF-kappa-B-activating protein 055N)",VOPP1 ECOP GASP,Homo sapiens (Human),172
Q9UKI3,VPRE3_HUMAN,reviewed,Pre-B lymphocyte protein 3 (N27C7-2) (Protein VPreB3),VPREB3 UNQ355/PRO619,Homo sapiens (Human),123
P12018,VPREB_HUMAN,reviewed,Immunoglobulin iota chain (CD179 antigen-like family member A) (Protein VPreB1) (V(pre)B protein) (VpreB protein) (CD antigen CD179a),VPREB1 VPREB,Homo sapiens (Human),145
Q86VR7,VS10L_HUMAN,reviewed,V-set and immunoglobulin domain-containing protein 10-like,VSIG10L,Homo sapiens (Human),867
Q8N0Z9,VSI10_HUMAN,reviewed,V-set and immunoglobulin domain-containing protein 10,VSIG10,Homo sapiens (Human),540
Q86XK7,VSIG1_HUMAN,reviewed,V-set and immunoglobulin domain-containing protein 1 (Cell surface A33 antigen) (Glycoprotein A34),VSIG1 GPA34,Homo sapiens (Human),387
Q96IQ7,VSIG2_HUMAN,reviewed,V-set and immunoglobulin domain-containing protein 2 (Cortical thymocyte-like protein) (CT-like protein),VSIG2 CTH CTXL UNQ2770/PRO7154,Homo sapiens (Human),327
Q9Y279,VSIG4_HUMAN,reviewed,V-set and immunoglobulin domain-containing protein 4 (Protein Z39Ig),VSIG4 CRIg Z39IG UNQ317/PRO362,Homo sapiens (Human),399
Q5VU13,VSIG8_HUMAN,reviewed,V-set and immunoglobulin domain-containing protein 8,VSIG8 C1orf204,Homo sapiens (Human),414
Q6UX27,VSTM1_HUMAN,reviewed,V-set and transmembrane domain-containing protein 1,VSTM1 UNQ3033/PRO9835,Homo sapiens (Human),236
Q8IW00,VSTM4_HUMAN,reviewed,V-set and transmembrane domain-containing protein 4,VSTM4 C10orf72,Homo sapiens (Human),320
A8MXK1,VSTM5_HUMAN,reviewed,V-set and transmembrane domain-containing protein 5,VSTM5 C11orf90,Homo sapiens (Human),200
Q7Z7D3,VTCN1_HUMAN,reviewed,V-set domain-containing T-cell activation inhibitor 1 (B7h.5) (Immune costimulatory protein B7-H4) (Protein B7S1) (T-cell costimulatory molecule B7x),VTCN1 B7H4 UNQ659/PRO1291,Homo sapiens (Human),282
P02774,VTDB_HUMAN,reviewed,Vitamin D-binding protein (DBP) (VDB) (Gc-globulin) (Group-specific component),GC,Homo sapiens (Human),474
Q8TAG5,VTM2A_HUMAN,reviewed,V-set and transmembrane domain-containing protein 2A,VSTM2A VSTM2,Homo sapiens (Human),236
A6NLU5,VTM2B_HUMAN,reviewed,V-set and transmembrane domain-containing protein 2B,VSTM2B,Homo sapiens (Human),285
Q96N03,VTM2L_HUMAN,reviewed,V-set and transmembrane domain-containing protein 2-like protein,VSTM2L C20orf102,Homo sapiens (Human),204
P04004,VTNC_HUMAN,reviewed,Vitronectin (VN) (S-protein) (Serum-spreading factor) (V75) [Cleaved into: Vitronectin V65 subunit; Vitronectin V10 subunit; Somatomedin-B],VTN,Homo sapiens (Human),478
Q5TIE3,VW5B1_HUMAN,reviewed,von Willebrand factor A domain-containing protein 5B1,VWA5B1,Homo sapiens (Human),1220
Q6PCB0,VWA1_HUMAN,reviewed,von Willebrand factor A domain-containing protein 1,VWA1,Homo sapiens (Human),445
Q5GFL6,VWA2_HUMAN,reviewed,von Willebrand factor A domain-containing protein 2 (A domain-containing protein similar to matrilin and collagen) (AMACO) (Colon cancer secreted protein 2) (CCSP-2),VWA2 AMACO,Homo sapiens (Human),755
A6NCI4,VWA3A_HUMAN,reviewed,von Willebrand factor A domain-containing protein 3A,VWA3A,Homo sapiens (Human),1184
Q9Y334,VWA7_HUMAN,reviewed,von Willebrand factor A domain-containing protein 7 (Protein G7c),VWA7 C6orf27 G7C NG37,Homo sapiens (Human),891
B2RUY7,VWC2L_HUMAN,reviewed,von Willebrand factor C domain-containing protein 2-like,VWC2L,Homo sapiens (Human),222
Q2TAL6,VWC2_HUMAN,reviewed,Brorin (Brain-specific chordin-like protein) (von Willebrand factor C domain-containing protein 2),VWC2 UNQ739/PRO1434,Homo sapiens (Human),325
Q96DN2,VWCE_HUMAN,reviewed,von Willebrand factor C and EGF domain-containing protein (HBV X protein up-regulated gene 11 protein) (HBxAg up-regulated gene 11 protein),VWCE URG11,Homo sapiens (Human),955
Q8N2E2,VWDE_HUMAN,reviewed,von Willebrand factor D and EGF domain-containing protein,VWDE,Homo sapiens (Human),1590
P04275,VWF_HUMAN,reviewed,von Willebrand factor (vWF) [Cleaved into: von Willebrand antigen 2 (von Willebrand antigen II)],VWF F8VWF,Homo sapiens (Human),2813
Q9H1F0,WF10A_HUMAN,reviewed,WAP four-disulfide core domain protein 10A (Putative protease inhibitor WAP10A),WFDC10A C20orf146 WAP10,Homo sapiens (Human),79
Q8IUB3,WF10B_HUMAN,reviewed,Protein WFDC10B,WFDC10B WAP12,Homo sapiens (Human),73
Q8NEX6,WFD11_HUMAN,reviewed,Protein WFDC11,WFDC11 WAP11,Homo sapiens (Human),87
Q8WWY7,WFD12_HUMAN,reviewed,WAP four-disulfide core domain protein 12 (Putative protease inhibitor WAP12) (Whey acidic protein 2),WFDC12 C20orf122 WAP2 UNQ544/PRO844,Homo sapiens (Human),111
Q8IUB5,WFD13_HUMAN,reviewed,WAP four-disulfide core domain protein 13,WFDC13 C20orf138 WAP13,Homo sapiens (Human),93
Q9HC57,WFDC1_HUMAN,reviewed,WAP four-disulfide core domain protein 1 (Prostate stromal protein ps20) (ps20 growth inhibitor),WFDC1 PS20,Homo sapiens (Human),220
Q14508,WFDC2_HUMAN,reviewed,WAP four-disulfide core domain protein 2 (Epididymal secretory protein E4) (Major epididymis-specific protein E4) (Putative protease inhibitor WAP5),WFDC2 HE4 WAP5,Homo sapiens (Human),124
